F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_29_452.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_29_452.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_29_452.jpg, 0, 0, 0, 13.27999
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_29_652.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_29_652.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_29_652.jpg, 0, 0, 0, 12.9144
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_29_854.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_29_854.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_29_854.jpg, -0.6064465, 0, 0, 12.40422
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_30_063.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_30_063.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_30_063.jpg, -1, 0, 0, 11.95578
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_30_270.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_30_270.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_30_270.jpg, -0.3828521, 0, 0, 12.09016
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_30_499.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_30_499.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_30_499.jpg, 0, 0, 0, 11.41609
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_30_714.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_30_714.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_30_714.jpg, 0, 0, 0, 11.25611
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_30_903.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_30_903.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_30_903.jpg, 0, 0, 0, 11.03165
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_31_104.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_31_104.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_31_104.jpg, 0, 0, 0, 10.80606
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_31_309.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_31_309.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_31_309.jpg, 0, 0, 0, 10.58666
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_31_513.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_31_513.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_31_513.jpg, 0, 0, 0, 10.37186
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_31_717.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_31_717.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_31_717.jpg, 0, 0, 0, 10.16403
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_31_925.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_31_925.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_31_925.jpg, 0, 0, 0, 9.940245
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_32_125.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_32_125.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_32_125.jpg, 0, 0, 0, 9.741004
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_32_322.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_32_322.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_32_322.jpg, 0, 0.5856373, 0, 10.9134
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_32_535.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_32_535.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_32_535.jpg, 0, 1, 0, 13.09186
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_32_741.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_32_741.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_32_741.jpg, 0, 0.3863204, 0, 13.67586
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_32_945.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_32_945.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_32_945.jpg, 0, 0, 0, 13.20973
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_33_152.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_33_152.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_33_152.jpg, 0, 0, 0, 13.47598
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_33_346.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_33_346.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_33_346.jpg, -0.5867192, 0, 0, 12.45392
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_33_551.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_33_551.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_33_551.jpg, 0, 0, 0, 12.50042
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_33_756.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_33_756.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_33_756.jpg, -0.6117594, 0, 0, 11.89077
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_33_967.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_33_967.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_33_967.jpg, 0, 0, 0, 11.74949
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_34_170.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_34_170.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_34_170.jpg, 0, 0, 0, 11.31571
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_34_365.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_34_365.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_34_365.jpg, -0.6151549, 0, 0, 10.76735
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_34_570.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_34_570.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_34_570.jpg, 0, 0, 0, 10.4712
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_34_780.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_34_780.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_34_780.jpg, -0.631866, 0, 0, 9.964374
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_34_979.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_34_979.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_34_979.jpg, -0.03367567, 0, 0, 9.696023
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_35_186.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_35_186.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_35_186.jpg, 0, 0, 0, 9.501262
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_35_387.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_35_387.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_35_387.jpg, -0.6086607, 0, 0, 9.062156
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_35_596.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_35_596.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_35_596.jpg, 0, 0, 0, 8.806695
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_35_804.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_35_804.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_35_804.jpg, -0.6216182, 0, 0, 8.380571
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_36_013.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_36_013.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_36_013.jpg, 0, 0, 0, 8.136922
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_36_214.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_36_214.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_36_214.jpg, -0.6039301, 0, 0, 7.771239
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_36_415.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_36_415.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_36_415.jpg, -1, 0, 0, 7.393465
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_36_617.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_36_617.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_36_617.jpg, -0.3939244, 0, 0, 7.24768
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_36_828.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_36_828.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_36_828.jpg, -1, 0, 0, 6.789185
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_37_032.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_37_032.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_37_032.jpg, -0.3892021, 0, 0, 6.652809
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_37_234.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_37_234.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_37_234.jpg, 0, 0, 0, 6.492527
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_37_434.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_37_434.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_37_434.jpg, 0, 0, 0, 6.362868
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_37_632.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_37_632.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_37_632.jpg, 0, 0, 0, 6.235817
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_37_832.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_37_832.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_37_832.jpg, -0.5971574, 0, 0, 5.949111
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_38_033.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_38_033.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_38_033.jpg, 0, 0, 0, 5.776361
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_38_232.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_38_232.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_38_232.jpg, 0, 0, 0, 5.661003
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_38_420.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_38_420.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_38_420.jpg, -0.5671557, 0, 0, 5.415053
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_38_626.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_38_626.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_38_626.jpg, 0, 0, 0, 5.26194
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_38_828.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_38_828.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_38_828.jpg, -0.6104942, 0, 0, 5.015243
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_39_030.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_39_030.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_39_030.jpg, -0.008884609, 0, 0, 4.868683
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_39_231.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_39_231.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_39_231.jpg, 0, 0, 0, 4.771396
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_39_464.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_39_464.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_39_464.jpg, 0, 0.6973602, 0, 6.637749
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_39_667.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_39_667.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_39_667.jpg, 0, 1, 0, 8.888769
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_39_866.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_39_866.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_39_866.jpg, -0.5995619, 1, 0, 10.86701
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_40_074.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_40_074.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_40_074.jpg, 0, 1, 0, 12.75739
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_40_282.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_40_282.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_40_282.jpg, 0, 0.4061078, 0, 13.61407
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_40_475.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_40_475.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_40_475.jpg, 0, 0, 0, 13.14585
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_40_671.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_40_671.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_40_671.jpg, 0, 0.5919859, 0, 14.57401
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_40_852.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_40_852.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_40_852.jpg, 0, 1, 0, 16.48794
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_41_047.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_41_047.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_41_047.jpg, -0.5987684, 1, 0, 18.21466
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_41_252.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_41_252.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_41_252.jpg, 0, 0.3826226, 0, 18.76837
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_41_452.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_41_452.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_41_452.jpg, 0, 0, 0, 18.50991
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_41_646.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_41_646.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_41_646.jpg, -0.581766, 0, 0, 17.81673
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_41_842.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_41_842.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_41_842.jpg, 0, 0.5877326, 0, 18.63544
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_039.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_039.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_039.jpg, 0, 1, 0, 20.55426
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_233.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_233.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_233.jpg, -0.5852916, 1, 0, 21.86963
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_411.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_411.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_411.jpg, -0.04899287, 0.4637012, 0, 22.56702
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_611.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_611.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_611.jpg, 0, 0, 0, 22.17496
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_794.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_794.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_794.jpg, 0, 0.5516075, 0, 22.80151
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_42_982.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_42_982.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_42_982.jpg, 0.5650927, 1, 0, 24.25603
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_43_171.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_43_171.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_43_171.jpg, 1, 0.4326778, 0, 24.13231
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_43_360.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_43_360.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_43_360.jpg, 1, 0, 0, 23.39187
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_43_549.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_43_549.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_43_549.jpg, 0.4309773, 0, 0, 23.17402
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_43_750.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_43_750.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_43_750.jpg, 0, 0, 0, 22.63144
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_43_950.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_43_950.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_43_950.jpg, -0.6012988, 0, 0, 21.58974
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_44_147.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_44_147.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_44_147.jpg, -1, 0, 0, 20.41131
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_44_339.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_44_339.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_44_339.jpg, -1, 0, 0, 19.8036
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_44_541.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_44_541.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_44_541.jpg, -1, 0, 0, 19.10182
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_44_737.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_44_737.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_44_737.jpg, -0.4214782, 0, 0, 18.8015
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_44_927.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_44_927.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_44_927.jpg, 0, 0, 0, 18.23692
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_45_112.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_45_112.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_45_112.jpg, 0, 0, 0, 18.34677
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_45_281.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_45_281.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_45_281.jpg, 0.5280985, 0, 0, 17.22563
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_45_471.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_45_471.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_45_471.jpg, 1, 0, 0, 16.82886
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_45_661.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_45_661.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_45_661.jpg, 0.4435596, 0, 0, 16.11257
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_45_853.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_45_853.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_45_853.jpg, 0, 0, 0, 15.69624
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_040.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_040.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_040.jpg, -0.5679982, 0, 0, 15.55708
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_218.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_218.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_218.jpg, -0.02517313, 0, 0, 14.72096
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_401.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_401.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_401.jpg, 0, 0, 0, 14.98092
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_580.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_580.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_580.jpg, -0.5424304, 0, 0, 14.4018
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_715.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_715.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_715.jpg, -0.1262758, 0, 0, 14.23208
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_46_925.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_46_925.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_46_925.jpg, 0, 0, 0, 13.3969
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_47_115.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_47_115.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_47_115.jpg, -0.5809249, 0, 0, 13.38048
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_47_322.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_47_322.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_47_322.jpg, 0, 0, 0, 13.04578
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_47_517.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_47_517.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_47_517.jpg, 0, 0, 0, 12.77712
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_47_716.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_47_716.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_47_716.jpg, 0, 0.6012988, 0, 13.57599
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_47_914.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_47_914.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_47_914.jpg, 0, 1, 0, 15.86205
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_48_111.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_48_111.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_48_111.jpg, 0, 1, 0, 17.95748
F:\simulator-windows-64\UDEMY\IMG\center_2019_01_09_22_24_48_305.jpg, F:\simulator-windows-64\UDEMY\IMG\left_2019_01_09_22_24_48_305.jpg, F:\simulator-windows-64\UDEMY\IMG\right_2019_01_09_22_24_48_305.jpg, 0, 1, 0, 19.98369
